simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: tikhonov parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
0,1,2971482689,10.9924,300,17,0.011912,0.0086303,0.13816,0.86807,0.48014,0.47956,3.0131,0.14055,0.88203,1.6469,0.34844,1.6471,3.6093,0.058824,0.69585,0.53707,0.26301,0.71019,0.24636,0.58513,0.22559,
0,1,4158391938,10.956,600,24,0.007308,0.0045623,0.073036,0.4589,0.3332,0.33279,2.091,0.089459,0.5614,1.1881,0.068668,1.1884,1.6076,0.041667,0.462,0.24591,0.11295,0.28934,0.11667,0.3014,0.12963,
0,1,2150416688,11.1698,900,30,0.0047623,0.003067,0.049097,0.30849,0.29016,0.2898,1.8209,0.077992,0.48944,0.83861,0.059379,0.83875,1.2277,0.033333,0.49174,0.2618,0.14127,0.27236,0.13052,0.30313,0.16066,
0,1,1972154270,11.4277,300,17,0.0075293,0.0053682,0.085937,0.53996,0.36808,0.36763,2.3099,0.10721,0.67281,1.4199,0.067017,1.4201,1.8104,0.058824,0.50212,0.31106,0.098,0.30069,0.090709,0.4445,0.11312,
0,1,3395726067,11.4403,300,17,0.0042678,0.0073653,0.11791,0.74083,0.46213,0.46156,2.9001,0.1183,0.74239,1.5698,0.12264,1.5702,2.16,0.058824,0.60848,0.36966,0.15766,0.4621,0.12334,0.39963,0.12502,
0,1,3196612270,11.4357,300,17,0.0080846,0.0063995,0.10245,0.64369,0.40119,0.4007,2.5177,0.13023,0.81728,2.2273,0.16931,2.2277,2.9603,0.058824,0.5718,0.33775,0.14713,0.3671,0.13286,0.37249,0.12525,
0,1,43929571,11.4922,300,17,0.005176,0.0053356,0.085415,0.53668,0.43819,0.43765,2.7499,0.18799,1.1798,1.3415,0.12837,1.3419,2.0676,0.058824,0.63291,0.37947,0.18291,0.39382,0.18867,0.36938,0.16967,
0,1,2716977069,11.5298,300,17,0.011958,0.0063387,0.10147,0.63757,0.40851,0.408,2.5636,0.098005,0.61503,1.6099,0.086611,1.6103,2.1045,0.058824,0.49822,0.26019,0.10852,0.32952,0.13243,0.23647,0.074512,
0,1,1160233570,11.5329,300,17,0.035373,0.0096795,0.15495,0.9736,0.43923,0.43869,2.7564,0.11847,0.74348,1.6023,0.15044,1.6028,2.3608,0.058824,0.6669,0.44197,0.168,0.50118,0.15636,0.69661,0.1705,
0,1,1948183670,11.5814,300,17,0.0040538,0.005958,0.095378,0.59928,0.40682,0.40632,2.553,0.12522,0.78581,1.777,0.079815,1.7772,2.1498,0.058824,0.4319,0.2406,0.092745,0.22151,0.090223,0.24866,0.085845,
0,1,978867090,11.6244,300,17,0.0095727,0.0048014,0.076863,0.48295,0.34991,0.34949,2.1959,0.083958,0.52688,1.4799,0.073033,1.4801,1.8459,0.058824,0.56165,0.29211,0.11294,0.33871,0.088322,0.36747,0.096903,
0,1,1333621355,11.747,300,17,0.01734,0.006354,0.10172,0.63911,0.40132,0.40083,2.5185,0.10609,0.66577,1.5722,0.094129,1.5726,2.3308,0.058824,0.58981,0.32521,0.12527,0.38331,0.12429,0.41663,0.13771,
0,2,1762965929,9.8015,300,17,0.0030419,0.0079658,0.12752,0.80123,0.37141,0.37096,2.3308,0.093514,0.58685,1.7799,0.1853,1.7802,2.8373,0.058824,0.64453,0.44894,0.15377,0.50721,0.18517,0.47728,0.17281,
0,1,1872249452,11.4812,600,24,0.0030617,0.0044149,0.070676,0.44407,0.33345,0.33304,2.0926,0.082982,0.52075,0.91696,0.26148,0.91732,1.8877,0.041667,0.63632,0.47769,0.24371,0.57359,0.26507,0.46739,0.23017,
0,1,2856067504,11.4913,600,24,0.0044573,0.003887,0.062224,0.39097,0.32716,0.32676,2.0531,0.10039,0.62998,1.4704,0.067844,1.4707,1.7937,0.041667,0.443,0.22842,0.10554,0.2673,0.099291,0.3119,0.11926,
0,1,817840073,11.5451,600,24,0.0059998,0.0050157,0.080294,0.5045,0.33834,0.33793,2.1233,0.10292,0.64588,2.1371,0.1004,2.1374,2.7592,0.041667,0.37809,0.22246,0.098925,0.24385,0.10643,0.25269,0.090353,
0,1,556067192,11.537,600,24,0.0013432,0.004242,0.067908,0.42668,0.31667,0.31628,1.9873,0.074155,0.46536,1.1734,0.073333,1.1736,1.5735,0.041667,0.5131,0.25905,0.10988,0.33474,0.12118,0.31009,0.10151,
0,1,1708108080,11.6067,600,24,0.0032584,0.004693,0.075127,0.47204,0.34077,0.34035,2.1385,0.12964,0.81354,1.3469,0.062712,1.347,1.7442,0.041667,0.44225,0.22928,0.10509,0.24952,0.096085,0.25529,0.090516,
0,1,3906296903,11.617,600,24,0.0027572,0.0039838,0.063774,0.4007,0.31236,0.31198,1.9602,0.070286,0.44108,1.1941,0.058501,1.1943,1.5185,0.041667,0.40156,0.20939,0.1056,0.24327,0.099283,0.23232,0.1197,
0,1,34977782,11.5874,600,24,0.0019498,0.0039601,0.063394,0.39832,0.32977,0.32936,2.0694,0.081465,0.51123,0.47599,0.16015,0.47615,1.2328,0.041667,0.70169,0.60283,0.33376,0.60135,0.27801,0.6682,0.33225,
0,1,2843144049,11.6058,600,24,0.0054555,0.0044418,0.071106,0.44677,0.34981,0.34938,2.1952,0.10896,0.68379,1.3636,0.08703,1.3638,1.8173,0.041667,0.48326,0.29324,0.11968,0.32715,0.12628,0.39183,0.11533,
0,1,2711610636,11.8712,600,24,0.0021586,0.0032517,0.052055,0.32707,0.31883,0.31844,2.0008,0.088158,0.55323,0.9267,0.042988,0.92703,1.1466,0.041667,0.4015,0.208,0.09129,0.24148,0.096651,0.25981,0.11072,
0,2,4076744030,10.4963,600,24,0.0081972,0.0042897,0.068671,0.43147,0.30932,0.30894,1.9412,0.094972,0.596,1.0087,0.073954,1.0091,1.3734,0.041667,0.52054,0.28212,0.12986,0.3407,0.13971,0.35317,0.13441,
0,1,89692935,11.2917,900,30,0.019979,0.0043042,0.068903,0.43293,0.31891,0.31852,2.0013,0.092887,0.58291,1.3828,0.089343,1.3831,1.7568,0.033333,0.42957,0.22986,0.12251,0.22683,0.12648,0.25333,0.11234,
0,1,1762812888,11.3058,900,30,0.0011769,0.0035184,0.056324,0.35389,0.30447,0.3041,1.9107,0.087973,0.55207,0.61759,0.21634,0.61773,1.6002,0.033333,0.60655,0.51665,0.26973,0.54816,0.28528,0.56814,0.25991,
0,1,2323654610,11.3329,900,30,0.002995,0.0040437,0.064733,0.40673,0.30454,0.30416,1.9111,0.121,0.75931,1.2607,0.067453,1.2613,1.7316,0.033333,0.39282,0.2112,0.10938,0.23664,0.10444,0.23746,0.097013,
0,1,2581735671,11.3402,900,30,0.0014235,0.0032257,0.051638,0.32445,0.28088,0.28054,1.7627,0.075342,0.4728,1.0378,0.063964,1.0383,1.4373,0.033333,0.43036,0.24875,0.13012,0.24492,0.1116,0.26803,0.11774,
0,1,1679105124,11.443,900,30,0.0018044,0.0032193,0.051536,0.32381,0.27926,0.27892,1.7525,0.097402,0.61125,0.88211,0.046076,0.88223,1.0451,0.033333,0.38469,0.1829,0.10645,0.20416,0.11037,0.20404,0.10307,
0,1,2723200883,11.5113,900,30,0.0037843,0.0028467,0.045571,0.28633,0.27234,0.272,1.709,0.13024,0.81729,0.63998,0.042963,0.64007,0.88706,0.033333,0.43881,0.25959,0.12936,0.2445,0.12539,0.31137,0.13365,
0,1,749513293,11.4817,900,30,0.0060871,0.00416,0.066594,0.41843,0.31972,0.31933,2.0064,0.10672,0.66974,1.0129,0.066028,1.0135,1.4223,0.033333,0.39282,0.23934,0.12454,0.24321,0.12617,0.2525,0.10059,
0,1,950754588,11.469,900,30,0.009489,0.0043667,0.069904,0.43922,0.32594,0.32554,2.0454,0.094936,0.59577,1.3303,0.096469,1.3305,1.9029,0.033333,0.4772,0.26743,0.13986,0.27479,0.13119,0.33988,0.1338,
0,1,2913435362,11.7448,900,30,0.0054586,0.0032758,0.05244,0.32949,0.27556,0.27522,1.7293,0.066259,0.4158,1.0744,0.062506,1.0747,1.3718,0.033333,0.45877,0.22385,0.11506,0.2509,0.12881,0.28929,0.12101,
0,2,1082926493,11.1046,900,30,0.0034028,0.0029138,0.046645,0.29308,0.27384,0.2735,1.7185,0.072008,0.45189,1.1362,0.050975,1.1366,1.4157,0.033333,0.34286,0.2128,0.095409,0.22062,0.10752,0.24759,0.097614,
0,2,3024700260,9.8799,300,17,0.020971,0.0064416,0.10312,0.64792,0.41297,0.41247,2.5916,0.22752,1.4278,1.2004,0.084857,1.2008,1.6397,0.058824,0.58242,0.32738,0.12648,0.38369,0.15141,0.34171,0.087212,
0,2,2459670804,9.8704,300,17,0.012724,0.0054649,0.087484,0.54968,0.34715,0.34673,2.1786,0.076041,0.4772,1.934,0.1051,1.9344,2.3328,0.058824,0.60389,0.33387,0.11954,0.41096,0.11984,0.38315,0.097786,
0,2,1385504974,9.8662,300,17,0.0079532,0.0048734,0.078016,0.49019,0.36518,0.36474,2.2917,0.10209,0.64065,1.0574,0.047977,1.0579,1.3317,0.058824,0.49121,0.28761,0.10386,0.353,0.12107,0.28367,0.086435,
0,2,2964927983,9.8986,300,17,0.006518,0.00477,0.076361,0.47979,0.35128,0.35085,2.2045,0.071545,0.44898,1.3076,0.10732,1.3077,1.8112,0.058824,0.62477,0.37531,0.13406,0.50135,0.16929,0.5774,0.14297,
0,2,2635556202,9.9584,300,17,0.0091237,0.0075441,0.12077,0.75881,0.41853,0.41802,2.6265,0.096625,0.60637,2.6803,0.18782,2.6807,3.7387,0.058824,0.60567,0.39937,0.14613,0.42099,0.1287,0.5307,0.12827,
0,2,465836595,9.8836,300,17,0.010168,0.0058501,0.093651,0.58843,0.46876,0.46819,2.9417,0.17961,1.1271,1.9592,0.20461,1.9595,3.1366,0.058824,0.73148,0.46904,0.20153,0.5753,0.19781,0.62335,0.19212,
0,2,1672924370,9.9371,300,17,0.0097321,0.0049425,0.079121,0.49713,0.34585,0.34542,2.1703,0.1048,0.65768,1.7786,0.080833,1.7787,2.1987,0.058824,0.47838,0.26547,0.086027,0.31912,0.097753,0.25206,0.083597,
0,2,96547244,10.0408,300,17,0.01336,0.0082583,0.1322,0.83065,0.43383,0.4333,2.7225,0.13819,0.86718,2.7792,0.12392,2.7794,3.408,0.058824,0.46779,0.28783,0.098321,0.27204,0.10341,0.34931,0.071318,
0,2,3975463600,9.9896,300,17,0.0045699,0.007106,0.11376,0.71475,0.37692,0.37646,2.3653,0.10304,0.64661,2.3359,0.10747,2.336,2.6961,0.058824,0.54817,0.31769,0.10076,0.33536,0.10392,0.38409,0.074269,
0,3,3392087628,9.7947,300,17,0.016152,0.0054756,0.087655,0.55075,0.37942,0.37895,2.381,0.086176,0.5408,2.0819,0.14643,2.0821,2.8515,0.058824,0.67159,0.34462,0.10726,0.51328,0.13383,0.41248,0.11148,
0,2,1519922452,10.5494,600,24,0.003173,0.0064548,0.10333,0.64925,0.38947,0.389,2.4441,0.12122,0.76072,1.1338,0.18362,1.1341,2.1034,0.041667,0.62893,0.42045,0.19917,0.49993,0.21883,0.4468,0.17511,
0,2,3592315494,10.5881,600,24,0.0058293,0.0047736,0.076418,0.48015,0.38069,0.38023,2.389,0.11744,0.73696,0.94541,0.082195,0.94555,1.4412,0.041667,0.54442,0.32578,0.15235,0.37624,0.1431,0.35532,0.1322,
0,2,2044177150,10.6173,600,24,0.002263,0.0042893,0.068665,0.43143,0.34961,0.34918,2.194,0.12665,0.79481,1.0489,0.061164,1.0491,1.4498,0.041667,0.46945,0.2433,0.10031,0.25626,0.12512,0.27586,0.088658,
0,2,2491681422,10.6519,600,24,0.011793,0.0040836,0.065372,0.41075,0.32284,0.32245,2.026,0.081752,0.51304,2.3886,0.10652,2.389,2.8926,0.041667,0.46519,0.23102,0.096398,0.28735,0.095224,0.26154,0.10027,
0,2,151520841,10.617,600,24,0.0016017,0.0049764,0.079664,0.50055,0.33663,0.33622,2.1125,0.087637,0.54996,1.6874,0.13047,1.6875,2.4977,0.041667,0.5293,0.32879,0.14775,0.37404,0.1328,0.37763,0.16363,
0,2,1588279349,10.6345,600,24,0.0048549,0.0034082,0.05456,0.34281,0.31243,0.31205,1.9607,0.091707,0.57551,0.79929,0.060577,0.79946,1.0903,0.041667,0.52586,0.27409,0.13919,0.33838,0.13595,0.33722,0.14836,
0,2,1128007762,10.6501,600,24,0.001559,0.0044457,0.071168,0.44716,0.33047,0.33007,2.0739,0.092093,0.57793,0.90684,0.07101,0.90708,1.2807,0.041667,0.55017,0.33707,0.13682,0.3305,0.1473,0.37203,0.1211,
0,2,3559527548,10.706,600,24,0.0041355,0.0037608,0.060205,0.37828,0.32273,0.32234,2.0253,0.08458,0.53078,1.6615,0.090982,1.6619,2.133,0.041667,0.51515,0.27571,0.10626,0.31313,0.10882,0.3576,0.1192,
0,2,482570227,10.7937,600,24,0.0023371,0.005899,0.094434,0.59334,0.345,0.34457,2.165,0.11828,0.74226,1.3842,0.13271,1.3843,2.0892,0.041667,0.58914,0.36704,0.17426,0.3797,0.15531,0.35431,0.16869,
0,3,472643945,10.4248,600,24,0.0039738,0.0035376,0.056631,0.35583,0.30946,0.30908,1.942,0.12051,0.75628,1.3646,0.1073,1.365,1.8134,0.041667,0.60736,0.34571,0.12156,0.39436,0.15713,0.40057,0.10748,
0,2,1869398489,11.0448,900,30,0.0031981,0.0035636,0.057048,0.35844,0.29466,0.2943,1.8492,0.090325,0.56683,0.73172,0.073154,0.73183,1.1004,0.033333,0.48855,0.30477,0.1677,0.32559,0.16952,0.28805,0.16395,
0,2,2590726951,11.1,900,30,0.0030213,0.0040904,0.065481,0.41143,0.31877,0.31838,2.0004,0.081334,0.51041,1.1362,0.076593,1.1365,1.5296,0.033333,0.44106,0.26642,0.12891,0.28126,0.13392,0.27851,0.12617,
0,2,2200517172,11.1221,900,30,0.0011306,0.0033458,0.05356,0.33653,0.29627,0.29591,1.8593,0.07053,0.44261,1.183,0.058554,1.1832,1.562,0.033333,0.42528,0.22497,0.10171,0.24885,0.1111,0.27222,0.10195,
0,2,3171147929,11.1854,900,30,0.0034194,0.0032685,0.052323,0.32876,0.3013,0.30094,1.8908,0.068365,0.42902,1.2557,0.077067,1.2558,1.6605,0.033333,0.45507,0.24332,0.11561,0.2936,0.13105,0.29664,0.13933,
0,2,1530444112,11.2026,900,30,0.0027221,0.0034267,0.054856,0.34467,0.29015,0.28979,1.8208,0.094523,0.59318,1.3123,0.063289,1.3125,1.7463,0.033333,0.38837,0.23522,0.10952,0.23181,0.1014,0.28809,0.11556,
0,2,2274040249,11.1812,900,30,0.0022412,0.0042884,0.06865,0.43134,0.32222,0.32182,2.0221,0.10421,0.65398,1.2701,0.10185,1.2707,1.7123,0.033333,0.52579,0.2568,0.14436,0.28231,0.14374,0.31424,0.15936,
0,2,875930436,11.185,900,30,0.002618,0.0027179,0.04351,0.27338,0.30103,0.30066,1.8891,0.069333,0.4351,0.73274,0.033622,0.73306,0.84563,0.033333,0.39103,0.19105,0.10718,0.20383,0.10478,0.20547,0.087671,
0,2,700193282,11.2921,900,30,0.0026694,0.0031181,0.049916,0.31363,0.28864,0.28829,1.8114,0.081533,0.51166,1.2247,0.055946,1.2251,1.5108,0.033333,0.38447,0.21152,0.095531,0.2258,0.096244,0.29096,0.098659,
0,2,1876719771,11.3669,900,30,0.0018199,0.0036436,0.058328,0.36649,0.30237,0.302,1.8975,0.093906,0.58931,1.0831,0.053984,1.0832,1.4078,0.033333,0.41059,0.20058,0.098997,0.22372,0.1066,0.21007,0.087395,
0,3,629663617,11.043,900,30,0.0072574,0.0034397,0.055064,0.34598,0.31588,0.31549,1.9823,0.091784,0.57599,0.94083,0.040732,0.94092,1.0728,0.033333,0.46052,0.198,0.089311,0.20989,0.091857,0.20752,0.091532,
0,3,184901075,9.7545,300,17,0.0049696,0.0060377,0.096653,0.60729,0.35959,0.35915,2.2566,0.076526,0.48024,2.8763,0.11795,2.8769,3.1243,0.058824,0.63314,0.28885,0.096573,0.39666,0.08995,0.36029,0.09005,
0,3,3687023146,9.7704,300,17,0.0047057,0.0052054,0.083329,0.52357,0.38085,0.38038,2.39,0.10804,0.67802,1.5153,0.071571,1.5155,1.8459,0.058824,0.5745,0.30271,0.098418,0.40127,0.093425,0.34404,0.1055,
0,3,1650965894,9.7815,300,17,0.074547,0.014046,0.22486,1.4128,0.48734,0.48674,3.0583,0.15146,0.95048,1.6875,0.13488,1.6877,2.3724,0.058824,0.65388,0.34626,0.13267,0.41196,0.11503,0.37475,0.17159,
0,3,3157368299,9.8931,300,17,0.014393,0.0068536,0.10972,0.68936,0.42836,0.42783,2.6882,0.11482,0.72054,2.3901,0.090413,2.3903,2.3999,0.058824,0.59415,0.23007,0.075793,0.30418,0.089116,0.21673,0.064578,
0,3,3932260844,9.9065,300,17,0.0026329,0.0058282,0.0933,0.58622,0.385,0.38453,2.4161,0.086635,0.54368,2.3578,0.16287,2.3582,3.1595,0.058824,0.64127,0.37141,0.11321,0.48288,0.10366,0.53848,0.088569,
0,3,3233165240,9.8472,300,17,0.012642,0.0048445,0.077552,0.48727,0.38251,0.38204,2.4004,0.090652,0.56888,2.6967,0.11945,2.6972,3.5103,0.058824,0.68648,0.34541,0.089695,0.4491,0.085701,0.462,0.094277,
0,3,2595362440,9.8388,300,17,0.0065131,0.0071603,0.11463,0.72021,0.45434,0.45379,2.8512,0.17776,1.1155,2.0394,0.086085,2.0397,2.5834,0.058824,0.65491,0.31832,0.089737,0.33839,0.088182,0.51809,0.078428,
0,3,494112555,9.9198,300,17,0.012087,0.006535,0.10462,0.65732,0.39312,0.39263,2.467,0.13776,0.86451,1.1358,0.068296,1.136,1.5721,0.058824,0.59608,0.37275,0.11948,0.41719,0.13938,0.35937,0.098231,
0,3,3265733209,9.9533,300,17,0.0045902,0.0046911,0.075097,0.47185,0.38146,0.381,2.3939,0.080034,0.50225,2.4344,0.083957,2.4345,2.8196,0.058824,0.61591,0.26944,0.070631,0.31726,0.07313,0.34678,0.069167,
1,1,2980348153,13.8203,300,17,0.072297,0.066598,0.11932,0.75427,0.83695,0.29872,1.9141,0.40632,0.35071,43.9046,0.2239,43.9048,19.7018,0.058824,0.47127,0.32035,0.15303,0.31991,0.17055,0.36517,0.14189,
0,3,244053322,10.5321,600,24,0.0095324,0.0057805,0.092537,0.58142,0.36541,0.36496,2.2931,0.10353,0.64969,3.1211,0.14658,3.1213,3.9648,0.041667,0.54614,0.24465,0.092786,0.25462,0.092205,0.30744,0.10733,
0,3,3036517729,10.5543,600,24,0.0071241,0.0035982,0.057601,0.36192,0.32462,0.32422,2.0372,0.12716,0.79798,1.5981,0.071626,1.5986,1.7881,0.041667,0.55392,0.26773,0.094497,0.30882,0.090745,0.37585,0.10564,
0,3,358611042,10.5918,600,24,0.0027085,0.0043537,0.069696,0.43791,0.31502,0.31464,1.9769,0.074106,0.46505,2.2362,0.078511,2.2364,2.1874,0.041667,0.43298,0.18121,0.076484,0.19556,0.074822,0.15608,0.058193,
0,3,3501998639,10.585,600,24,0.011973,0.0049675,0.079522,0.49965,0.34777,0.34735,2.1824,0.14161,0.88865,1.9131,0.11657,1.9137,2.7524,0.041667,0.64223,0.2911,0.11545,0.31411,0.10737,0.29557,0.080889,
0,3,3257483628,10.574,600,24,0.0022285,0.0053927,0.086328,0.54241,0.34864,0.34821,2.1879,0.099612,0.62511,2.368,0.11563,2.3681,2.7693,0.041667,0.59644,0.27241,0.08967,0.31082,0.093665,0.38159,0.089116,
0,3,3311058306,10.5934,600,24,0.013641,0.0050929,0.08153,0.51227,0.3601,0.35966,2.2598,0.11873,0.74507,1.7122,0.065349,1.7125,1.8303,0.041667,0.48784,0.21415,0.086987,0.24384,0.088573,0.24134,0.099815,
0,3,3779214282,10.6325,600,24,0.0068047,0.0034686,0.055526,0.34888,0.32084,0.32045,2.0134,0.069591,0.43671,2.1883,0.075743,2.1886,2.5978,0.041667,0.43157,0.21412,0.077328,0.2366,0.069347,0.27023,0.085897,
0,3,1688123499,10.6299,600,24,0.003147,0.0033982,0.054399,0.3418,0.33221,0.3318,2.0848,0.082251,0.51616,1.3122,0.07421,1.3125,1.6314,0.041667,0.53482,0.27413,0.10227,0.38627,0.11045,0.31474,0.088917,
0,3,3685777423,10.7253,600,24,0.0044527,0.0037436,0.059928,0.37654,0.32948,0.32908,2.0677,0.076711,0.4814,1.4343,0.059594,1.4348,1.6695,0.041667,0.60725,0.23101,0.094204,0.22944,0.08102,0.30672,0.093749,
1,1,4115445239,13.709,600,24,0.0030345,0.011027,0.019756,0.35316,0.53413,0.19064,1.3677,0.30153,0.26026,4.4189,0.024799,4.4191,2.0894,0.041667,0.46081,0.27056,0.18013,0.31357,0.20269,0.26241,0.19205,
0,3,1555800849,11.1701,900,30,0.0054446,0.0038726,0.061994,0.38952,0.30049,0.30012,1.8857,0.072131,0.45265,1.3641,0.056432,1.3645,1.5006,0.033333,0.49186,0.21403,0.086219,0.23344,0.081453,0.29049,0.085313,
0,3,106032736,11.1915,900,30,0.0026404,0.002826,0.04524,0.28425,0.27508,0.27475,1.7263,0.065624,0.41182,1.3322,0.066934,1.3325,1.4745,0.033333,0.55263,0.24603,0.099716,0.271,0.0938,0.30636,0.097236,
0,3,682973931,11.2402,900,30,0.0034946,0.0034705,0.055557,0.34908,0.29746,0.2971,1.8667,0.063277,0.39709,1.4391,0.062655,1.4393,1.5801,0.033333,0.54459,0.20711,0.089709,0.21678,0.080803,0.24502,0.098384,
0,3,2867778064,11.3025,900,30,0.0019491,0.0037412,0.059891,0.37631,0.30305,0.30268,1.9018,0.074253,0.46598,1.17,0.071911,1.1701,1.5041,0.033333,0.52457,0.24853,0.10723,0.25421,0.11367,0.26656,0.097575,
0,3,2835381888,11.3782,900,30,0.0038027,0.0031533,0.050479,0.31717,0.3157,0.31531,1.9812,0.094217,0.59126,1.1108,0.055006,1.111,1.3393,0.033333,0.49554,0.22191,0.098527,0.24832,0.10154,0.24774,0.095362,
0,3,98044645,11.3882,900,30,0.001927,0.0047273,0.075677,0.47549,0.361,0.36056,2.2655,0.13224,0.82986,1.751,0.083202,1.7515,2.3564,0.033333,0.52978,0.24204,0.09542,0.24537,0.098591,0.29247,0.09494,
0,3,56833021,11.3889,900,30,0.0029435,0.0030389,0.048648,0.30567,0.2916,0.29124,1.8299,0.071659,0.4497,1.2127,0.064445,1.2128,1.5406,0.033333,0.48989,0.24308,0.09975,0.28789,0.1094,0.28871,0.092584,
0,3,2145739329,11.3385,900,30,0.0033886,0.003281,0.052523,0.33001,0.30041,0.30004,1.8852,0.072112,0.45254,1.4737,0.057847,1.4738,1.5854,0.033333,0.44503,0.19459,0.088268,0.18694,0.080045,0.22646,0.08495,
0,3,3712691137,11.605,900,30,0.0026117,0.004922,0.078793,0.49507,0.32094,0.32055,2.0141,0.095763,0.60096,2.0666,0.074423,2.0667,2.2684,0.033333,0.41584,0.19233,0.075819,0.20504,0.081403,0.24906,0.073484,
1,1,1925860890,14.8083,900,30,0.0011446,0.010133,0.018155,0.25644,0.47821,0.17068,1.2043,0.1976,0.17056,9.1503,0.045152,9.1505,4.1167,0.033333,0.4395,0.21928,0.11911,0.20395,0.098839,0.2695,0.11887,
1,1,2933561594,14.2402,300,17,0.016167,0.027196,0.048725,0.56682,0.74437,0.26568,1.906,0.35759,0.30865,15.8768,0.073888,15.8771,7.2016,0.058824,0.45977,0.27353,0.14021,0.2912,0.14494,0.44444,0.17582,
1,1,2939259782,14.2705,300,17,0.0071144,0.034799,0.062349,0.48502,0.73976,0.26403,1.7529,0.37947,0.32754,10.3255,0.053784,10.3261,4.7686,0.058824,0.47565,0.26507,0.1431,0.27588,0.12256,0.2911,0.13255,
1,1,3699757314,14.2784,300,17,0.0047931,0.012727,0.022802,0.49943,0.63964,0.2283,1.6083,0.20322,0.17541,3.7758,0.01866,3.7761,1.8102,0.058824,0.48944,0.48533,0.27205,0.47452,0.28632,0.5389,0.25677,
1,1,984376254,14.2231,300,17,0.044409,0.12835,0.22995,0.86788,1.0567,0.37714,2.1561,0.63642,0.54932,27.4105,0.23292,27.4108,16.8773,0.058824,0.5825,0.15226,0.066172,0.15718,0.063752,0.19493,0.07663,
1,1,3156943142,14.2492,300,17,0.0032805,0.033121,0.059342,0.49396,0.64699,0.23092,1.5039,0.38641,0.33353,13.6784,0.083914,13.6785,7.0065,0.058824,0.56302,0.25583,0.11723,0.33502,0.12966,0.3679,0.1425,
1,1,1323132973,14.2445,300,17,0.028482,0.094013,0.16844,0.78282,1.039,0.37084,2.2756,0.59586,0.51432,19.9895,0.13982,19.99,10.8702,0.058824,0.5772,0.14349,0.055939,0.13353,0.065725,0.22224,0.070421,
1,1,3709219864,14.3285,300,17,0.013728,0.050165,0.089879,0.46374,0.79325,0.28312,1.7925,0.46393,0.40044,6.7152,0.062091,6.7154,4.2543,0.058824,0.62451,0.11404,0.055488,0.182,0.071092,0.10085,0.040199,
1,1,2686517049,14.3012,300,17,0.026162,0.019276,0.034536,0.55149,0.62734,0.22391,1.6115,0.25925,0.22377,5.783,0.028166,5.7833,2.5948,0.058824,0.54476,0.34381,0.11951,0.41576,0.13507,0.73299,0.13367,
1,1,3357791674,14.3276,300,17,0.015084,0.051369,0.092036,0.59516,0.69252,0.24717,1.6436,0.35365,0.30525,3.7038,0.16562,3.7043,3.9242,0.058824,0.6353,0.099236,0.039236,0.10661,0.043455,0.11374,0.042724,
1,2,2333710378,13.3487,300,17,0.002626,0.025721,0.046083,0.37317,0.69676,0.24869,1.7036,0.29571,0.25524,4.1738,0.064618,4.1739,3.0285,0.058824,0.65121,0.14757,0.062455,0.20672,0.082117,0.21064,0.070366,
1,1,4218806503,14.1974,600,24,0.0020081,0.013837,0.024792,0.32922,0.51718,0.18459,1.3659,0.24366,0.21032,5.5881,0.02586,5.5882,2.4164,0.041667,0.48298,0.24639,0.11779,0.27958,0.11526,0.33485,0.11998,
1,1,1399412830,14.061,600,24,0.0049268,0.036362,0.065148,0.44137,0.66998,0.23913,1.6315,0.34123,0.29453,17.8996,0.091852,17.8998,8.4861,0.041667,0.49306,0.18724,0.081269,0.22081,0.078769,0.27665,0.0917,
1,1,3286393727,14.089,600,24,0.0007699,0.013989,0.025064,0.37965,0.54808,0.19562,1.3873,0.22455,0.19382,5.9348,0.036466,5.9351,3.0153,0.041667,0.51248,0.12627,0.070694,0.13626,0.070727,0.14406,0.068865,
1,1,3982213504,14.0846,600,24,0.0019468,0.027861,0.049917,0.44156,0.67167,0.23973,1.6427,0.3065,0.26455,1.5639,0.066666,1.5641,1.6673,0.041667,0.60205,0.087237,0.041454,0.10355,0.039809,0.10085,0.037135,
1,1,2339333560,14.0356,600,24,0.0065322,0.0299,0.053571,0.78455,0.65841,0.235,1.7407,0.35309,0.30477,4.1095,0.11418,4.1096,3.9077,0.041667,0.57177,0.086902,0.045935,0.094763,0.046157,0.099523,0.051285,
1,1,3700739886,14.1002,600,24,0.0051098,0.010717,0.019202,0.32105,0.47522,0.16961,1.279,0.15558,0.13429,2.7425,0.013539,2.7429,1.2179,0.041667,0.47662,0.18721,0.098428,0.19493,0.10584,0.27107,0.11011,
1,1,1813288158,14.091,600,24,0.0045159,0.018449,0.033055,0.39049,0.52927,0.18891,1.3206,0.30809,0.26592,5.0501,0.025376,5.0504,2.4357,0.041667,0.39117,0.4699,0.23857,0.45256,0.25734,0.49153,0.24424,
